万得代码,交易所代码,自然日,时间,委托编号,交易所委托号,委托类型,委托代码,委托价格,委托数量
688001.SH,688001,20220812,103533340,0,2388514,A,S,370200,200
688001.SH,688001,20220812,103533360,0,2387470,D,S,370300,200
688001.SH,688001,20220812,103533360,0,2388537,A,S,370200,200
688001.SH,688001,20220812,103533430,0,2387535,D,S,370300,200
688001.SH,688001,20220812,103533430,0,2387469,D,S,370300,200
688001.SH,688001,20220812,103533430,0,2388569,A,S,370200,200
688001.SH,688001,20220812,103533430,0,2387492,D,S,370300,200
688001.SH,688001,20220812,103533430,0,2388570,A,S,370200,200
688001.SH,688001,20220812,103533430,0,2387493,D,S,370300,200
688001.SH,688001,20220812,103533450,0,2388606,A,S,370200,200
688001.SH,688001,20220812,103533710,0,2387773,D,S,370300,200
688001.SH,688001,20220812,103533730,0,2387787,D,S,370300,129
688001.SH,688001,20220812,103533730,0,2388752,A,S,370200,200
688001.SH,688001,20220812,103533740,0,2388755,A,S,370200,200
688001.SH,688001,20220812,103533790,0,2388781,A,S,370200,200
688001.SH,688001,20220812,103533800,0,2388789,A,S,370200,129
688001.SH,688001,20220812,103536300,0,2387429,D,S,370300,200
688001.SH,688001,20220812,103536300,0,2389526,A,S,370100,200
688001.SH,688001,20220812,103536310,0,2388478,D,S,370200,200
688001.SH,688001,20220812,103536310,0,2389527,A,S,370100,200
688001.SH,688001,20220812,103536310,0,2387444,D,S,370300,200
688001.SH,688001,20220812,103536350,0,2388569,D,S,370200,200
688001.SH,688001,20220812,103536360,0,2388537,D,S,370200,200
688001.SH,688001,20220812,103536360,0,2389543,A,S,370100,200
688001.SH,688001,20220812,103536400,0,2389552,A,S,370100,200
688001.SH,688001,20220812,103536400,0,2388570,D,S,370200,200
688001.SH,688001,20220812,103536400,0,2389553,A,S,370100,200
688001.SH,688001,20220812,103536400,0,2389554,A,S,370100,200
688001.SH,688001,20220812,103536450,0,2388606,D,S,370200,200
688001.SH,688001,20220812,103536450,0,2389572,A,S,370100,200
688001.SH,688001,20220812,103536450,0,2387522,D,S,370300,200
688001.SH,688001,20220812,103536510,0,2389607,A,S,370100,200
688001.SH,688001,20220812,103536700,0,2388781,D,S,370200,200
688001.SH,688001,20220812,103536720,0,2388789,D,S,370200,129
688001.SH,688001,20220812,103536740,0,2385629,D,S,370500,200
688001.SH,688001,20220812,103536770,0,2389733,A,S,370100,200
688001.SH,688001,20220812,103536800,0,2389741,A,S,370100,129
688001.SH,688001,20220812,103536890,0,2389777,A,S,370100,1614
688001.SH,688001,20220812,103536890,0,2387588,D,S,370300,477
688001.SH,688001,20220812,103539310,0,2390486,A,S,370000,200
688001.SH,688001,20220812,103539310,0,2388481,D,S,370200,200
688001.SH,688001,20220812,103539310,0,2389527,D,S,370100,200
688001.SH,688001,20220812,103539310,0,2390489,A,S,370000,200
688001.SH,688001,20220812,103539310,0,2390490,A,S,370000,200
688001.SH,688001,20220812,103539330,0,2388514,D,S,370200,200
688001.SH,688001,20220812,103539330,0,2390511,A,S,370000,200
688001.SH,688001,20220812,103539370,0,2389552,D,S,370100,200
688001.SH,688001,20220812,103539370,0,2390552,A,S,370000,200
688001.SH,688001,20220812,103539370,0,2389553,D,S,370100,200
688001.SH,688001,20220812,103539370,0,2390553,A,S,370000,200
688001.SH,688001,20220812,103539420,0,2389543,D,S,370100,200
688001.SH,688001,20220812,103539420,0,2390571,A,S,370000,200
688001.SH,688001,20220812,103539430,0,2389607,D,S,370100,200
688001.SH,688001,20220812,103539480,0,2390591,A,S,370000,200
688001.SH,688001,20220812,103539700,0,2390668,A,S,370000,200
688001.SH,688001,20220812,103539700,0,2386572,D,S,370400,200
688001.SH,688001,20220812,103539700,0,2386571,D,S,370400,200
688001.SH,688001,20220812,103539740,0,2390678,A,S,370000,200
688001.SH,688001,20220812,103539740,0,2389741,D,S,370100,129
688001.SH,688001,20220812,103539790,0,2390694,A,S,370000,200
688001.SH,688001,20220812,103540730,0,2360872,D,B,368700,200
688001.SH,688001,20220812,103545800,0,2389777,D,S,370100,1614
688001.SH,688001,20220812,103545800,0,2392671,A,S,369900,1717
688001.SH,688001,20220812,103545880,0,2390489,D,S,370000,200
688001.SH,688001,20220812,103545880,0,2392708,A,S,369800,200
688001.SH,688001,20220812,103545970,0,2390553,D,S,370000,200
688001.SH,688001,20220812,103545970,0,2390552,D,S,370000,200
688001.SH,688001,20220812,103545970,0,2392733,A,S,369800,200
688001.SH,688001,20220812,103545970,0,2392734,A,S,369800,200
688001.SH,688001,20220812,103545970,0,2390571,D,S,370000,200
688001.SH,688001,20220812,103545970,0,2392736,A,S,369800,200
688001.SH,688001,20220812,103546010,0,2390591,D,S,370000,200
688001.SH,688001,20220812,103546070,0,2392753,A,S,369800,200
688001.SH,688001,20220812,103548700,0,2389733,D,S,370100,200
688001.SH,688001,20220812,103548700,0,2393620,A,S,369800,200
688001.SH,688001,20220812,103548700,0,2387668,D,S,370300,200
688001.SH,688001,20220812,103548700,0,2387670,D,S,370300,200
688001.SH,688001,20220812,103548730,0,2387697,D,S,370300,200
688001.SH,688001,20220812,103548730,0,2386581,D,S,370400,200
688001.SH,688001,20220812,103548800,0,2393662,A,S,369800,200
688001.SH,688001,20220812,103549320,0,2363819,D,B,368800,200
688001.SH,688001,20220812,103552210,0,2392671,D,S,369900,1717
688001.SH,688001,20220812,103552210,0,2394613,A,S,369700,1668
688001.SH,688001,20220812,103554930,0,2395269,A,B,369500,200
688001.SH,688001,20220812,103609290,0,2399849,A,S,369700,200
688001.SH,688001,20220812,103609340,0,2399872,A,S,369700,200
688001.SH,688001,20220812,103612240,0,2400800,A,B,369600,216
688001.SH,688001,20220812,103612240,0,2400801,A,B,369600,288
688001.SH,688001,20220812,103612240,0,2378070,D,B,369200,200
688001.SH,688001,20220812,103612240,0,2400802,A,B,369600,200
688001.SH,688001,20220812,103612240,0,2400803,A,B,369600,200
688001.SH,688001,20220812,103612280,0,2400820,A,B,369600,200
688001.SH,688001,20220812,103612280,0,2400821,A,B,369600,200
688001.SH,688001,20220812,103612310,0,2400831,A,S,369700,200
688001.SH,688001,20220812,103612340,0,2400846,A,B,369600,200
688001.SH,688001,20220812,103612350,0,2400850,A,B,369600,200
688001.SH,688001,20220812,103612460,0,2400892,A,B,369600,200
688001.SH,688001,20220812,103612520,0,2400906,A,B,369600,200
688001.SH,688001,20220812,103612520,0,2378168,D,B,369300,233
688001.SH,688001,20220812,103612660,0,2400953,A,B,369600,200
688001.SH,688001,20220812,103612710,0,2393620,D,S,369800,200
688001.SH,688001,20220812,103612750,0,2393662,D,S,369800,200
688001.SH,688001,20220812,103613830,0,2401370,A,B,369500,505
688001.SH,688001,20220812,103614060,0,2378378,D,B,369400,211
688001.SH,688001,20220812,103614080,0,2400850,D,B,369600,200
688001.SH,688001,20220812,103614350,0,2401519,A,B,369700,126
688001.SH,688001,20220812,103615770,0,2380101,D,S,371300,362
688001.SH,688001,20220812,103616460,0,2402243,A,B,369700,1000
688001.SH,688001,20220812,103618450,0,2401370,D,B,369500,505
688001.SH,688001,20220812,103618450,0,2383833,D,B,369500,523
688001.SH,688001,20220812,103618710,0,2390668,D,S,370000,200
688001.SH,688001,20220812,103618720,0,2390678,D,S,370000,200
688001.SH,688001,20220812,103618750,0,2390694,D,S,370000,200
688001.SH,688001,20220812,103618860,0,2403126,A,B,369700,200
688001.SH,688001,20220812,103633480,0,2402243,D,B,369700,1000
688001.SH,688001,20220812,103636740,0,2388752,D,S,370200,200
688001.SH,688001,20220812,103636800,0,2388755,D,S,370200,200
688001.SH,688001,20220812,103649050,0,2401519,D,B,369700,126
688001.SH,688001,20220812,103658780,0,2414588,A,B,369700,200
688001.SH,688001,20220812,103659810,0,2414825,A,B,352000,500
688001.SH,688001,20220812,103703860,0,2400800,D,B,369600,216
688001.SH,688001,20220812,103703910,0,2400803,D,B,369600,200
688001.SH,688001,20220812,103704150,0,2378064,D,B,369200,204
688001.SH,688001,20220812,103704190,0,2400801,D,B,369600,288
688001.SH,688001,20220812,103704200,0,2400802,D,B,369600,200
688001.SH,688001,20220812,103704280,0,2400906,D,B,369600,200
688001.SH,688001,20220812,103704370,0,2400820,D,B,369600,200
688001.SH,688001,20220812,103704370,0,2400821,D,B,369600,200
688001.SH,688001,20220812,103704390,0,2400892,D,B,369600,200
688001.SH,688001,20220812,103704850,0,2400953,D,B,369600,200
688001.SH,688001,20220812,103705970,0,2416494,A,S,450200,800
688001.SH,688001,20220812,103706700,0,2416779,A,S,370700,200
688001.SH,688001,20220812,103706730,0,2416800,A,S,370700,200
688001.SH,688001,20220812,103706790,0,2416813,A,S,370700,200
688001.SH,688001,20220812,103708910,0,2417449,A,S,369700,600
688001.SH,688001,20220812,103713320,0,2417449,D,S,369700,600
688001.SH,688001,20220812,103714070,0,2419128,A,S,370700,300
688001.SH,688001,20220812,103714980,0,2419415,A,B,353000,500
688001.SH,688001,20220812,103715090,0,2419458,A,S,450000,800
688001.SH,688001,20220812,103715700,0,2419697,A,S,370500,200
688001.SH,688001,20220812,103715730,0,2419704,A,S,370500,200
688001.SH,688001,20220812,103716080,0,2419128,D,S,370700,300
688001.SH,688001,20220812,103719010,0,2420539,A,B,369700,293
688001.SH,688001,20220812,103721720,0,2421630,A,S,370500,200
688001.SH,688001,20220812,103721730,0,2421638,A,S,370500,200
688001.SH,688001,20220812,103721760,0,2380095,D,S,371300,200
688001.SH,688001,20220812,103721800,0,2421659,A,S,370500,200
688001.SH,688001,20220812,103722940,0,2395269,D,B,369500,200
688001.SH,688001,20220812,103724020,0,2422262,A,B,369500,654
688001.SH,688001,20220812,103726900,0,2422981,A,S,430000,600
688001.SH,688001,20220812,103727710,0,2423249,A,S,370500,200
688001.SH,688001,20220812,103727760,0,2423258,A,S,370500,200
688001.SH,688001,20220812,103731320,0,2363652,D,B,368500,700
688001.SH,688001,20220812,103733890,0,2424920,A,B,369500,531
688001.SH,688001,20220812,103745740,0,2428002,A,B,362000,200
688001.SH,688001,20220812,103745790,0,2428018,A,S,370500,362
688001.SH,688001,20220812,103745810,0,2428020,A,S,370500,200
688001.SH,688001,20220812,103747150,0,1355985,D,S,379500,500
688001.SH,688001,20220812,103748910,0,2428727,A,B,369500,200
688001.SH,688001,20220812,103753400,0,2429759,A,B,369500,200
688001.SH,688001,20220812,103754090,0,2429929,A,S,400000,200
688001.SH,688001,20220812,103754810,0,2430098,A,S,371000,8220
688001.SH,688001,20220812,103754910,0,2430134,A,S,370500,200
688001.SH,688001,20220812,103758920,0,2431198,A,B,370000,1300
688001.SH,688001,20220812,103800510,0,2431754,A,B,369300,200
688001.SH,688001,20220812,103803290,0,2432371,A,B,369000,400
688001.SH,688001,20220812,103803700,0,2432566,A,S,370500,200
688001.SH,688001,20220812,103803810,0,2432613,A,S,370500,200
688001.SH,688001,20220812,103806860,0,2433522,A,S,370500,200
688001.SH,688001,20220812,103808460,0,2433952,A,B,369000,300
688001.SH,688001,20220812,103811180,0,2434654,A,S,374600,300
688001.SH,688001,20220812,103820490,0,2437222,A,S,370000,12
688001.SH,688001,20220812,103820810,0,2437301,A,S,370000,300
688001.SH,688001,20220812,103821450,0,2437470,A,B,369600,216
688001.SH,688001,20220812,103821450,0,2437471,A,B,369600,204
688001.SH,688001,20220812,103821450,0,2437472,A,B,369600,200
688001.SH,688001,20220812,103821450,0,2437474,A,B,369600,200
688001.SH,688001,20220812,103821460,0,2437475,A,B,369600,200
688001.SH,688001,20220812,103821460,0,2437476,A,B,369600,200
688001.SH,688001,20220812,103821500,0,2437484,A,B,369600,200
688001.SH,688001,20220812,103821500,0,2437486,A,B,369600,200
688001.SH,688001,20220812,103821520,0,2437498,A,B,369600,200
688001.SH,688001,20220812,103821550,0,2437505,A,B,369600,200
688001.SH,688001,20220812,103821590,0,2437528,A,B,369600,200
688001.SH,688001,20220812,103821660,0,2437542,A,B,369600,200
688001.SH,688001,20220812,103821670,0,2437546,A,B,369600,200
688001.SH,688001,20220812,103821700,0,2437561,A,S,370000,200
688001.SH,688001,20220812,103821740,0,2437570,A,S,370000,200
688001.SH,688001,20220812,103821750,0,2437583,A,S,370000,200
688001.SH,688001,20220812,103821810,0,2437301,D,S,370000,300
688001.SH,688001,20220812,103823700,0,2424920,D,B,369500,531
688001.SH,688001,20220812,103823700,0,2422262,D,B,369500,654
688001.SH,688001,20220812,103824350,0,2438277,A,S,376900,500
688001.SH,688001,20220812,103829090,0,2439864,A,B,369600,651
688001.SH,688001,20220812,103844110,0,2443814,A,B,369600,547
688001.SH,688001,20220812,103844780,0,2443960,A,S,371000,1500
688001.SH,688001,20220812,103845700,0,2444263,A,S,370500,200
688001.SH,688001,20220812,103845730,0,2444274,A,S,370500,200
688001.SH,688001,20220812,103845750,0,2444282,A,S,370500,200
688001.SH,688001,20220812,103916930,0,2428727,D,B,369500,200
688001.SH,688001,20220812,103949990,0,2460806,A,B,369300,300
688001.SH,688001,20220812,103953120,0,2430098,D,S,371000,8220
688001.SH,688001,20220812,104003900,0,2437486,D,B,369600,200
688001.SH,688001,20220812,104004360,0,2437471,D,B,369600,204
688001.SH,688001,20220812,104004420,0,2437474,D,B,369600,200
688001.SH,688001,20220812,104004430,0,2437475,D,B,369600,200
688001.SH,688001,20220812,104004430,0,2437476,D,B,369600,200
688001.SH,688001,20220812,104004440,0,2464665,A,B,369700,235
688001.SH,688001,20220812,104004440,0,2464670,A,B,369700,200
688001.SH,688001,20220812,104004450,0,2464673,A,B,369700,200
688001.SH,688001,20220812,104004470,0,2437484,D,B,369600,200
688001.SH,688001,20220812,104004470,0,2464674,A,B,369700,200
688001.SH,688001,20220812,104004480,0,2464677,A,B,369700,200
688001.SH,688001,20220812,104004480,0,2464679,A,B,369700,200
688001.SH,688001,20220812,104004480,0,2464680,A,B,369700,200
688001.SH,688001,20220812,104004670,0,2437528,D,B,369600,200
688001.SH,688001,20220812,104004700,0,2464753,A,B,369700,200
688001.SH,688001,20220812,104005080,0,2437542,D,B,369600,200
688001.SH,688001,20220812,104005700,0,2465116,A,B,369800,205
688001.SH,688001,20220812,104006730,0,2381301,D,S,370900,200
688001.SH,688001,20220812,104006790,0,2465561,A,S,370500,200
688001.SH,688001,20220812,104006850,0,2381378,D,S,370900,200
688001.SH,688001,20220812,104006970,0,2465621,A,S,370500,200
688001.SH,688001,20220812,104007050,0,2465656,A,S,370500,200
688001.SH,688001,20220812,104007110,0,2465686,A,S,370500,400
688001.SH,688001,20220812,104012080,0,2467312,A,S,370500,8220
688001.SH,688001,20220812,104012160,0,2467344,A,S,370400,300
688001.SH,688001,20220812,104012230,0,2467373,A,S,370400,700
688001.SH,688001,20220812,104012240,0,2467374,A,S,370400,400
688001.SH,688001,20220812,104012330,0,2467394,A,S,369800,95
688001.SH,688001,20220812,104012710,0,2467521,A,S,370100,361
688001.SH,688001,20220812,104012710,0,2467522,A,S,370100,200
688001.SH,688001,20220812,104012730,0,2467529,A,S,370100,200
688001.SH,688001,20220812,104012730,0,2465621,D,S,370500,200
688001.SH,688001,20220812,104012740,0,2467532,A,S,370100,200
688001.SH,688001,20220812,104012750,0,2465561,D,S,370500,200
688001.SH,688001,20220812,104012770,0,2467557,A,S,370100,200
688001.SH,688001,20220812,104012810,0,2465686,D,S,370500,400
688001.SH,688001,20220812,104012880,0,2467600,A,S,370100,200
688001.SH,688001,20220812,104012930,0,2467631,A,S,370100,200
688001.SH,688001,20220812,104013010,0,2467680,A,S,369700,165
688001.SH,688001,20220812,104013010,0,2467681,A,S,369700,200
688001.SH,688001,20220812,104013050,0,2467689,A,S,369700,200
688001.SH,688001,20220812,104013060,0,2467693,A,S,370100,400
688001.SH,688001,20220812,104013190,0,2467720,A,S,369800,300
688001.SH,688001,20220812,104013270,0,2437472,D,B,369600,200
688001.SH,688001,20220812,104013270,0,2437470,D,B,369600,216
688001.SH,688001,20220812,104013320,0,2437505,D,B,369600,200
688001.SH,688001,20220812,104013320,0,2437498,D,B,369600,200
688001.SH,688001,20220812,104013410,0,2437546,D,B,369600,200
688001.SH,688001,20220812,104013490,0,2467807,A,S,369700,330
688001.SH,688001,20220812,104013490,0,2467808,A,S,369700,229
688001.SH,688001,20220812,104013490,0,2467809,A,S,369700,239
688001.SH,688001,20220812,104013570,0,2467841,A,S,369700,400
688001.SH,688001,20220812,104013940,0,2439864,D,B,369600,351
688001.SH,688001,20220812,104013940,0,2443814,D,B,369600,547
688001.SH,688001,20220812,104014950,0,2468216,A,B,369700,189
688001.SH,688001,20220812,104015050,0,2378945,D,B,369500,57
688001.SH,688001,20220812,104015050,0,2379109,D,B,369500,200
688001.SH,688001,20220812,104015110,0,2372611,D,B,369000,200
688001.SH,688001,20220812,104015380,0,2468373,A,S,369700,11
688001.SH,688001,20220812,104015530,0,2379041,D,B,369500,200
688001.SH,688001,20220812,104015570,0,2379149,D,B,369500,200
688001.SH,688001,20220812,104016020,0,2468598,A,S,369700,200
688001.SH,688001,20220812,104018660,0,2469329,A,S,369600,200
688001.SH,688001,20220812,104018660,0,2469330,A,S,369600,200
688001.SH,688001,20220812,104018770,0,2469375,A,S,369500,200
688001.SH,688001,20220812,104018770,0,2467600,D,S,370100,200
688001.SH,688001,20220812,104018770,0,2465656,D,S,370500,200
688001.SH,688001,20220812,104018780,0,2469390,A,S,369500,200
688001.SH,688001,20220812,104018830,0,2467394,D,S,369800,95
688001.SH,688001,20220812,104018830,0,2467693,D,S,370100,400
688001.SH,688001,20220812,104018970,0,2469500,A,S,369500,200
688001.SH,688001,20220812,104018970,0,2469501,A,S,369500,200
688001.SH,688001,20220812,104019270,0,2469611,A,B,369400,689
688001.SH,688001,20220812,104019580,0,2468373,D,S,369700,11
688001.SH,688001,20220812,104020660,0,2467312,D,S,370500,8220
688001.SH,688001,20220812,104021710,0,2467521,D,S,370100,361
688001.SH,688001,20220812,104021730,0,2444274,D,S,370500,191
688001.SH,688001,20220812,104021730,0,2467532,D,S,370100,200
688001.SH,688001,20220812,104021740,0,2444282,D,S,370500,200
688001.SH,688001,20220812,104021790,0,2469501,D,S,369500,200
688001.SH,688001,20220812,104021790,0,2469500,D,S,369500,200
688001.SH,688001,20220812,104021800,0,2416813,D,S,370700,200
688001.SH,688001,20220812,104022460,0,2470695,A,B,369500,13
688001.SH,688001,20220812,104022640,0,2470754,A,B,369500,200
688001.SH,688001,20220812,104023080,0,2470873,A,B,369500,200
688001.SH,688001,20220812,104024220,0,2471150,A,S,369500,187
688001.SH,688001,20220812,104024260,0,2471174,A,B,369200,563
688001.SH,688001,20220812,104028880,0,2471174,D,B,369200,563
688001.SH,688001,20220812,104029880,0,2472679,A,B,369300,1040
